ST_CASE,VEH_NO,PER_NO,AGE,SEX,PER_TYP,INJ_SEV,SEAT_POS,REST_USE,AIR_BAG,DRUGS,LOCATION,NUMOCCS,HIT_RUN,OWNER,V_CONFIG,HAZ_INV,TRAV_SP,DR_HGT,DR_WGT,PREV_SPD,SPEEDREL,VTRAFWAY,VNUM_LAN,VPROFILE,VPAVETYP,VSURCOND,P_CRASH1,P_CRASH2,DR_DRINK,VPICBODYCLASS,DRDISTRACT,DRIVERRF,DAY,MONTH,YEAR,DAY_WEEK,HOUR,RUR_URB,HARM_EV,RELJCT2,TYP_INT,REL_ROAD,LGT_COND,WEATHER,Fatality Rate (%)
290444,1,1,42,1,1,2,11,20,8,9,0,2,0,2,0,1,998,72,195,0,3,1,8,6,2,1,14,87,0,7,96,83,10,7,2020,6,21,2,35,1,1,4,2,1,50.0
290447,1,1,35,1,1,4,11,20,20,8,0,1,0,1,0,1,998,67,160,0,0,3,3,6,2,1,14,50,0,81,96,38,11,7,2020,7,21,2,45,1,1,1,3,1,50.0
290452,1,1,31,1,1,0,11,3,20,8,0,1,0,1,0,1,998,67,125,0,0,5,5,1,2,1,1,83,0,13,96,0,12,7,2020,1,0,2,9,1,1,1,3,1,50.0
290453,1,1,34,1,1,0,11,99,20,8,0,99,1,2,0,1,998,69,180,0,0,1,2,5,2,1,1,80,0,60,96,0,13,7,2020,2,21,2,8,1,1,1,3,1,50.0
290456,1,1,25,2,1,4,11,20,1,8,0,2,0,2,0,1,998,66,154,0,4,1,2,1,2,1,14,13,0,13,96,58,18,7,2020,7,19,2,1,1,1,4,1,1,50.0
290457,1,1,27,1,1,0,11,3,20,8,0,1,0,3,6,1,54,66,999,0,0,3,4,6,2,6,1,61,0,66,96,0,19,7,2020,1,21,2,24,1,1,4,2,2,33.33333333
290459,1,1,30,1,1,4,11,20,8,1,0,1,0,1,0,1,92,69,165,0,4,3,4,1,2,1,1,12,1,7,96,0,19,7,2020,1,1,2,59,19,1,10,3,1,100.0
290461,1,1,29,1,1,2,11,99,1,8,0,2,0,2,0,1,998,69,140,0,4,1,8,1,1,1,1,17,0,13,96,39,20,7,2020,2,18,2,12,2,2,1,3,1,28.57142857
290464,1,1,44,2,1,0,11,3,20,8,0,1,0,2,0,1,35,62,200,1,0,5,5,5,2,2,1,80,0,13,96,0,21,7,2020,3,20,2,8,1,1,1,3,10,25.0
290465,1,1,31,1,1,3,11,20,8,8,0,1,0,5,0,1,998,69,120,0,3,1,6,1,2,1,1,51,0,7,96,0,21,7,2020,3,11,2,12,1,1,1,1,10,20.0
290466,1,1,24,1,1,4,11,20,20,8,0,4,0,2,0,1,70,71,140,0,4,2,2,1,2,1,14,13,1,7,96,0,23,7,2020,5,19,2,58,1,1,3,1,1,25.0
290469,1,1,70,1,1,4,11,20,1,8,0,1,0,1,0,1,998,68,135,1,3,2,2,6,2,1,1,12,1,5,96,0,13,7,2020,2,2,2,30,1,1,4,3,1,100.0
290470,1,1,62,1,1,2,11,99,1,8,0,1,0,1,0,1,998,69,155,0,0,5,5,1,2,1,1,12,1,60,96,0,13,7,2020,2,17,2,33,1,1,4,1,1,11.11111111
290471,1,1,39,2,1,1,11,3,8,8,0,3,0,1,0,1,998,67,130,0,0,5,5,1,2,1,1,66,0,7,96,0,13,7,2020,2,8,2,12,2,2,1,1,1,25.0
290472,1,1,50,2,1,0,11,3,20,8,0,1,0,1,0,1,998,63,220,0,0,3,5,1,1,1,1,80,0,7,96,0,15,7,2020,4,22,2,8,1,1,1,2,1,50.0
290473,1,1,52,1,1,4,11,20,20,8,0,1,0,1,0,1,998,70,200,0,0,1,2,1,2,1,14,13,1,6,96,0,15,7,2020,4,19,2,1,1,1,4,1,1,100.0
290476,1,1,73,1,1,6,11,20,20,8,0,2,0,1,0,1,998,71,200,0,4,6,1,5,2,1,15,6,0,7,96,0,16,7,2020,5,15,2,1,5,1,4,1,10,50.0
290480,1,1,20,1,1,0,11,3,20,8,0,1,0,2,0,1,998,69,215,0,0,1,2,1,2,1,11,15,0,60,96,38,17,7,2020,6,11,2,12,8,1,1,1,1,66.66666667
290482,1,1,999,9,1,9,11,98,98,8,0,99,1,9,99,1,999,999,999,99,9,3,3,5,2,1,99,80,0,999,96,999,17,7,2020,6,99,2,8,1,1,1,3,1,50.0
290486,1,1,41,2,1,3,11,3,1,8,0,3,0,3,0,1,80,64,140,0,3,2,2,6,2,1,14,6,0,7,96,0,24,7,2020,6,19,2,58,1,1,3,1,1,33.33333333
290487,1,1,39,1,1,4,11,20,20,8,0,1,0,3,0,1,998,72,200,0,4,1,4,5,2,1,14,6,1,98,96,0,24,7,2020,6,23,2,33,1,1,4,3,1,100.0
290490,1,1,41,1,1,4,11,20,1,8,0,1,0,2,0,1,999,76,250,0,0,3,2,5,2,1,1,54,1,1,96,0,25,7,2020,7,23,2,12,1,1,1,2,1,50.0
290492,1,1,45,2,1,4,11,20,8,8,0,1,0,1,0,1,998,68,179,1,3,2,2,1,2,1,14,12,1,13,96,0,25,7,2020,7,23,2,21,1,1,4,3,1,100.0
290493,1,1,28,2,1,1,11,3,8,8,0,1,0,1,0,1,998,999,999,2,0,3,3,6,1,1,14,54,1,7,96,51,25,7,2020,7,4,2,12,1,1,1,3,1,20.0
290494,1,1,52,1,1,2,11,20,20,8,0,1,0,1,0,1,999,70,280,0,0,1,2,1,2,1,2,53,1,81,96,0,26,7,2020,1,15,2,12,8,1,1,1,10,50.0
290502,1,1,55,1,1,1,11,99,20,8,0,1,0,1,0,1,998,75,275,0,0,3,2,3,2,1,14,80,0,60,96,0,3,8,2020,2,19,2,8,1,1,1,3,1,33.33333333
290504,1,1,25,1,1,2,11,3,8,8,0,1,0,1,0,1,88,69,135,0,3,2,3,1,2,1,1,17,1,13,96,39,4,8,2020,3,0,2,12,2,2,1,3,1,25.0
290505,1,1,32,2,1,4,11,3,99,8,0,1,0,1,0,1,999,66,180,0,0,3,4,6,1,1,1,13,0,7,96,0,4,8,2020,3,10,2,58,1,1,10,1,1,100.0
290510,1,1,29,1,1,0,11,3,20,8,0,1,0,1,0,1,998,74,165,0,0,3,4,6,2,1,1,80,0,13,96,0,17,6,2020,4,23,2,8,1,1,1,3,10,50.0
290511,1,1,33,1,1,1,11,99,1,8,0,2,0,1,0,1,998,77,190,0,3,5,3,6,2,1,1,54,1,13,96,0,28,7,2020,3,19,2,12,2,2,1,1,1,33.33333333
290512,1,1,27,1,1,4,11,99,99,8,0,1,0,3,0,1,998,70,150,0,0,2,3,1,2,1,1,50,0,60,96,38,29,7,2020,4,12,2,12,3,2,1,1,1,50.0
290515,1,1,57,1,1,4,11,20,20,8,0,1,0,1,0,1,998,68,260,2,0,3,3,6,2,1,14,12,0,94,96,0,31,7,2020,6,17,2,24,1,1,3,1,1,100.0
290520,1,1,27,2,1,4,11,20,20,8,0,1,0,1,0,1,998,63,999,0,0,6,1,5,1,1,14,9,1,13,96,58,1,8,2020,7,3,2,31,5,1,4,2,10,100.0
290521,1,1,33,2,1,4,11,99,1,8,0,1,0,1,0,1,998,62,170,0,0,3,5,1,2,1,1,9,1,13,96,999,2,8,2020,1,22,2,21,1,1,4,3,1,100.0
290522,1,1,18,1,1,4,11,20,2,8,0,3,0,1,0,1,998,68,189,0,0,1,8,6,2,1,1,8,1,7,96,58,2,8,2020,1,1,2,14,1,1,4,3,10,33.33333333
290523,1,1,34,1,1,0,11,99,20,8,0,2,0,1,0,1,998,72,195,1,0,3,2,1,2,1,1,80,0,7,96,81,2,8,2020,1,5,2,8,1,1,1,3,1,25.0
290526,1,1,48,1,1,4,11,3,20,8,0,1,0,1,6,1,998,73,165,1,0,3,2,1,1,2,1,13,0,66,96,0,19,7,2020,1,22,2,24,1,1,4,2,10,100.0
290529,1,1,19,2,1,2,11,3,8,1,0,3,0,2,0,1,65,67,180,0,3,1,8,1,2,1,14,6,0,1,17,6,6,8,2020,5,13,2,53,1,1,4,1,1,66.66666667
290530,1,1,42,1,1,4,11,99,1,8,0,2,0,3,0,1,998,74,175,0,0,3,4,5,1,1,1,11,1,95,96,28,6,8,2020,5,14,2,14,1,1,2,1,1,50.0
290533,1,1,29,1,1,0,11,3,20,8,0,2,0,1,0,1,998,71,200,0,0,3,2,1,2,1,1,80,0,3,96,0,7,8,2020,6,23,2,8,1,1,1,6,1,33.33333333
290534,1,1,20,2,1,0,11,3,20,8,0,2,0,1,0,1,999,63,150,1,0,1,3,1,2,1,11,15,0,13,96,38,8,8,2020,7,19,2,12,2,3,1,1,10,25.0
290542,1,1,60,1,1,3,11,20,20,8,0,2,0,1,0,1,29,72,150,2,4,1,2,6,2,1,14,12,1,82,96,0,9,8,2020,1,19,2,34,1,1,4,1,1,50.0
290543,1,1,33,1,1,3,11,20,8,8,0,3,0,1,0,1,998,999,999,0,0,5,5,5,2,1,1,13,0,7,96,0,9,8,2020,1,16,2,42,1,1,4,1,1,33.33333333
290544,1,1,40,1,1,4,11,20,99,8,0,1,0,1,0,1,998,72,170,1,3,1,2,1,2,1,14,12,1,7,96,58,9,8,2020,1,6,2,33,3,2,4,1,10,100.0
290545,1,1,999,9,1,9,11,99,1,8,0,99,1,0,0,1,998,999,999,99,0,1,8,1,2,1,1,17,0,7,96,39,10,8,2020,2,19,2,12,2,2,1,1,1,12.5
290546,1,1,18,1,1,2,11,20,1,8,0,99,1,2,0,1,998,70,135,0,3,1,8,6,2,1,1,17,1,60,96,39,10,8,2020,2,15,2,12,2,2,1,1,10,33.33333333
290547,1,1,51,2,1,4,11,20,1,8,0,1,0,2,0,1,998,67,190,0,0,1,2,5,2,1,1,10,0,13,96,28,11,8,2020,3,13,2,12,1,1,1,1,10,33.33333333
290551,1,1,55,1,1,4,11,20,8,8,0,1,0,1,0,1,998,73,220,0,3,3,4,1,2,1,1,13,0,60,96,0,14,8,2020,6,9,2,59,1,1,4,1,1,100.0
290552,1,1,23,1,1,3,11,20,20,8,0,2,0,1,0,1,998,72,197,1,3,8,8,8,8,1,1,17,0,98,96,39,14,8,2020,6,16,2,12,2,2,1,1,1,33.33333333
290553,1,1,53,1,9,3,99,20,20,8,0,3,0,9,0,1,998,999,999,99,3,1,4,1,2,1,1,6,0,7,96,0,15,8,2020,7,22,2,38,3,2,4,3,1,66.66666667
290560,1,1,25,1,1,0,11,20,20,8,0,1,0,1,0,1,998,999,999,0,3,1,2,1,2,1,6,17,0,13,96,39,17,8,2020,2,2,2,12,2,2,1,3,1,12.5
290561,1,1,63,1,1,4,11,20,20,8,0,1,0,1,0,1,998,69,210,1,0,2,3,1,1,1,1,52,0,94,17,6,17,8,2020,2,17,2,12,1,1,1,1,1,20.0
290563,1,1,73,2,1,4,11,20,8,8,0,1,0,1,0,1,998,56,115,0,9,1,2,1,2,99,11,13,1,13,96,999,19,8,2020,4,99,2,42,3,3,4,9,99,100.0
290564,1,1,51,1,1,4,11,20,20,8,0,1,0,1,0,1,998,70,165,0,3,1,8,1,2,1,14,12,1,7,96,0,20,8,2020,5,20,2,33,1,1,4,3,1,100.0
290566,1,1,36,1,1,0,11,3,20,8,0,1,0,1,0,1,60,69,180,0,0,3,3,1,2,1,1,80,0,7,96,0,20,8,2020,5,1,2,8,18,1,1,2,1,50.0
290568,1,1,26,1,1,4,11,99,8,8,0,1,0,0,0,1,998,68,171,0,5,5,5,5,2,1,3,10,0,13,96,28,21,8,2020,6,21,2,12,1,1,1,3,10,100.0
290571,1,1,50,1,1,0,11,3,20,8,0,1,0,3,6,1,998,70,185,0,0,3,3,1,2,1,15,10,0,66,96,0,22,8,2020,7,7,2,12,1,1,1,1,1,33.33333333
290572,1,1,31,1,1,4,11,20,20,8,0,1,0,1,0,1,998,69,175,1,0,3,2,1,1,1,14,12,1,98,96,0,22,8,2020,7,1,2,25,1,1,3,3,1,100.0
290573,1,1,39,2,1,4,11,20,1,8,0,1,0,1,0,1,998,72,180,0,3,5,5,6,2,1,1,12,1,7,96,0,22,8,2020,7,16,2,59,1,1,4,1,1,100.0
290577,1,1,19,1,1,2,11,20,1,8,0,3,0,0,0,1,58,69,196,99,0,1,8,6,2,1,1,17,0,5,96,39,24,8,2020,2,23,2,12,2,2,1,3,1,20.0
290580,1,1,27,1,1,4,11,20,20,8,0,1,0,1,0,1,998,72,175,0,4,2,4,1,2,1,1,12,1,80,96,0,26,8,2020,4,22,2,33,1,1,4,3,1,100.0
290582,1,1,17,1,1,3,11,20,8,8,0,2,0,2,0,1,86,72,299,99,3,5,5,1,2,1,1,17,0,2,96,6,27,8,2020,5,21,2,12,2,3,1,3,1,50.0
290583,1,1,87,1,1,4,11,3,1,8,0,1,0,2,0,1,998,67,140,1,0,1,2,1,2,1,1,50,0,7,96,0,27,8,2020,5,19,2,12,3,2,1,1,1,25.0
290585,1,1,29,1,1,4,11,20,20,8,0,1,0,2,0,1,999,67,170,0,0,1,3,8,8,1,1,17,0,60,9,39,29,8,2020,7,2,2,12,2,2,1,3,1,33.33333333
290586,1,1,56,1,1,4,11,20,20,8,0,1,0,0,0,1,998,72,290,0,0,5,5,1,2,1,10,53,1,6,96,0,29,8,2020,7,2,2,12,8,1,1,3,1,33.33333333
290587,1,1,28,1,1,4,11,20,20,8,0,1,0,1,0,1,998,69,147,0,3,3,3,6,2,1,14,6,1,3,96,0,30,8,2020,1,6,2,33,1,1,4,1,1,100.0
290590,1,1,39,1,1,1,11,99,8,8,0,1,0,2,0,1,998,69,165,0,0,1,4,1,1,2,1,51,0,60,96,26,1,9,2020,3,18,2,12,1,1,1,1,10,25.0
290592,1,1,20,1,1,4,11,99,20,1,0,1,0,3,0,1,998,69,160,0,3,1,4,1,2,99,1,13,0,13,96,0,2,9,2020,4,7,2,58,1,1,4,9,99,100.0
290593,1,1,999,9,1,9,11,99,99,8,0,99,1,9,0,1,998,999,999,99,3,5,5,5,2,1,1,80,0,3,96,0,2,9,2020,4,19,2,8,2,2,1,3,1,50.0
290594,1,1,31,1,1,4,11,99,99,8,0,1,0,4,0,1,70,72,180,0,3,1,2,5,2,1,1,98,1,1,96,0,3,9,2020,5,4,2,7,1,1,1,3,1,100.0
290595,1,1,67,1,1,3,11,20,20,8,0,1,0,1,0,1,998,67,155,0,4,3,2,1,2,1,14,61,1,94,96,0,12,7,2020,1,19,2,52,1,1,4,1,1,50.0
290597,1,1,38,2,1,4,11,20,20,8,0,2,0,2,0,1,998,64,155,0,3,5,5,1,2,1,1,6,1,13,96,0,4,9,2020,6,1,2,1,1,1,4,3,1,50.0
290600,1,1,77,1,1,4,11,20,8,8,0,1,0,1,0,1,998,69,245,0,0,3,4,1,2,1,1,13,0,7,96,24,4,9,2020,6,19,2,31,1,1,4,2,1,100.0
290601,1,1,64,1,1,4,11,20,20,8,0,1,0,1,0,1,40,74,155,0,0,6,1,1,2,1,14,12,1,94,96,0,4,9,2020,6,20,2,1,5,1,4,2,1,100.0
290603,1,1,19,1,1,4,11,3,1,8,0,1,0,2,0,1,998,66,175,0,0,1,2,5,2,1,14,13,1,13,96,0,4,9,2020,6,23,2,59,1,1,4,3,1,100.0
290604,1,1,55,2,1,3,11,20,1,8,0,1,0,2,0,1,998,62,135,3,0,1,8,1,1,1,1,66,0,13,96,0,4,9,2020,6,14,2,12,2,2,1,1,1,33.33333333
290606,1,1,36,1,1,0,11,99,20,8,0,1,0,1,0,1,998,72,280,0,0,1,8,1,7,1,13,81,1,60,96,0,5,9,2020,7,2,2,8,4,1,1,2,1,50.0
290607,1,1,51,1,1,4,11,20,8,8,0,2,0,1,0,1,998,65,220,0,4,5,5,1,2,1,1,10,1,13,96,28,5,9,2020,7,21,2,12,1,1,1,3,1,20.0
290608,1,1,50,1,1,0,11,3,20,8,0,1,0,1,0,1,998,70,185,0,0,1,4,6,2,1,1,80,0,60,96,0,6,9,2020,1,23,2,8,1,1,1,3,1,50.0
290610,1,1,999,9,1,0,11,99,99,8,0,99,1,9,99,1,998,999,999,99,9,1,4,1,2,1,1,80,0,999,96,999,6,9,2020,1,23,2,8,1,1,1,3,1,50.0
290614,1,1,39,1,1,0,11,3,20,0,0,2,0,1,0,1,998,72,140,0,0,1,4,1,2,1,1,80,0,13,96,0,7,9,2020,2,20,2,8,1,1,1,3,1,33.33333333
290617,1,1,41,1,1,2,11,3,8,8,0,1,0,1,0,1,998,74,240,0,3,1,6,1,2,1,1,62,0,13,96,39,9,9,2020,4,17,2,12,2,2,1,1,1,33.33333333
290620,1,1,28,1,1,2,11,99,20,8,0,2,0,1,0,1,998,72,200,1,3,1,4,1,2,1,14,13,0,3,96,0,11,9,2020,6,22,2,30,1,1,4,3,1,50.0
290622,1,1,56,1,1,4,11,99,8,8,0,1,0,2,0,1,998,70,240,0,9,2,4,1,2,1,11,15,1,13,96,999,11,9,2020,6,20,2,12,2,2,1,3,1,33.33333333
290623,1,1,69,1,1,4,11,3,1,8,0,1,0,1,0,1,998,71,370,0,9,1,2,6,2,1,1,13,0,13,96,999,25,7,2020,7,12,2,14,1,1,7,1,1,100.0
290624,1,1,58,2,1,4,11,3,1,8,0,1,0,1,0,1,65,61,160,0,0,2,2,1,2,1,1,51,0,7,96,26,16,8,2020,1,5,2,12,1,1,1,2,10,50.0
290625,1,1,999,9,1,9,11,99,99,8,0,99,1,9,0,1,998,999,999,99,9,1,4,1,2,1,1,80,0,60,96,999,11,9,2020,6,19,2,8,1,1,1,3,1,50.0
290628,1,1,38,2,1,3,11,20,8,1,0,2,0,3,0,1,998,62,150,2,3,3,4,1,2,1,1,50,0,7,96,0,12,9,2020,7,16,2,12,3,2,1,1,1,25.0
290630,1,1,49,2,1,4,11,20,1,8,0,2,0,2,0,1,76,62,122,0,3,3,4,6,8,1,15,6,1,60,96,0,13,9,2020,1,18,2,24,1,1,4,1,1,50.0
290642,1,1,31,1,1,4,11,99,99,1,0,1,0,2,0,1,998,69,160,0,0,1,2,1,2,1,1,12,1,3,96,0,21,9,2020,2,1,2,42,1,1,4,3,1,100.0
290643,1,1,30,2,1,9,11,99,20,8,0,99,1,3,0,1,57,61,113,2,4,2,2,5,2,1,1,80,0,7,96,0,21,9,2020,2,20,2,8,2,2,1,3,1,50.0
