ST_CASE,VEH_NO,PER_NO,AGE,SEX,PER_TYP,SEAT_POS,REST_USE,AIR_BAG,DRUGS,LOCATION,NUMOCCS,HIT_RUN,OWNER,V_CONFIG,HAZ_INV,TRAV_SP,DR_HGT,DR_WGT,PREV_SPD,SPEEDREL,VTRAFWAY,VNUM_LAN,VPROFILE,VPAVETYP,VSURCOND,P_CRASH1,P_CRASH2,DR_DRINK,VPICBODYCLASS,DRDISTRACT,DRIVERRF,DAY,MONTH,YEAR,DAY_WEEK,HOUR,RUR_URB,HARM_EV,RELJCT2,TYP_INT,REL_ROAD,LGT_COND,WEATHER,INJ_SEV
480091,1,1,999,9,1,11,99,99,8,0,99,1,9,99,1,998,999,999,99,0,1,2,1,8,2,1,80,0,999,96,0,1,1,2020,4,18,2,8,1,1,1,2,2,9
480092,1,1,51,1,1,11,3,20,8,0,1,0,1,0,1,998,999,999,0,0,2,2,1,8,1,1,80,0,60,0,0,14,1,2020,3,18,2,8,2,3,1,3,1,0
480093,1,1,21,1,1,11,3,20,8,0,1,1,0,0,1,998,999,999,0,0,3,5,1,8,2,1,80,0,3,96,0,11,1,2020,7,1,2,8,1,1,1,3,2,0
480095,1,1,45,1,1,11,20,20,8,0,1,0,2,0,1,998,999,999,0,0,3,3,2,8,1,1,90,0,94,96,0,4,1,2020,7,18,2,18,1,1,1,2,1,4
480096,1,1,20,1,1,11,20,20,8,0,1,0,1,0,1,998,999,999,2,4,2,2,1,8,2,3,9,0,3,96,73,15,1,2020,4,8,2,12,1,1,1,1,10,4
480098,1,1,32,2,1,11,3,8,8,0,1,0,3,0,1,998,62,188,0,5,1,2,1,2,1,1,10,1,13,96,58,15,1,2020,4,22,2,40,1,1,4,2,1,4
480100,1,1,19,1,1,11,3,8,8,0,1,0,2,0,1,998,999,999,0,4,1,2,1,8,1,1,13,1,3,93,6,12,1,2020,1,4,2,38,1,1,5,3,1,4
480101,1,1,73,1,1,11,3,9,8,0,1,0,1,0,1,998,999,999,0,0,5,5,2,8,2,1,62,0,2,96,0,15,1,2020,4,7,2,12,1,1,1,1,10,2
480103,1,1,46,1,1,11,3,20,0,0,1,0,1,0,1,998,999,999,0,0,5,5,1,8,1,1,80,0,60,96,0,15,1,2020,4,21,2,8,1,1,1,2,1,0
480104,1,1,51,1,1,11,20,20,8,0,1,0,0,0,1,998,999,999,0,0,1,2,1,8,1,1,12,0,7,96,0,7,1,2020,3,21,2,42,1,1,4,3,1,4
480107,1,1,48,2,1,11,20,1,8,0,1,0,1,0,1,998,999,999,1,0,1,2,1,8,1,15,13,1,7,96,27,15,1,2020,4,15,2,32,1,1,4,1,10,4
480112,1,1,80,1,1,11,20,8,8,0,1,0,2,0,1,998,999,999,0,0,1,2,1,8,1,1,13,0,13,96,29,11,1,2020,7,20,2,12,1,1,1,2,1,4
480113,1,1,36,1,1,11,3,8,8,0,2,0,1,0,1,998,999,999,0,5,2,5,1,8,1,99,13,0,13,96,39,8,1,2020,4,21,2,30,3,2,4,3,1,2
480114,1,1,59,2,1,11,3,8,8,0,1,0,1,0,1,998,999,999,0,0,2,4,1,8,1,11,15,0,13,96,38,6,1,2020,2,18,2,12,2,2,1,3,1,2
480117,1,1,49,2,1,11,3,20,8,0,1,0,1,0,1,998,999,999,0,0,5,7,1,8,1,11,15,0,7,96,38,14,1,2020,3,7,2,12,4,1,1,1,1,0
480118,1,1,999,9,1,11,99,98,8,0,99,1,9,99,1,998,999,999,99,0,4,3,1,8,1,1,80,0,999,96,0,12,1,2020,1,2,2,8,1,1,1,3,1,9
480119,1,1,17,2,1,11,3,20,8,0,1,0,1,0,1,998,999,999,0,0,1,4,1,8,1,11,15,0,7,96,38,12,1,2020,1,18,2,12,2,3,1,5,1,2
480120,1,1,62,2,1,11,3,20,8,0,1,0,1,0,1,998,999,999,0,0,3,5,1,8,2,1,80,0,7,96,0,9,1,2020,5,13,2,8,1,1,1,1,10,0
480121,1,1,22,2,1,11,3,20,8,0,2,0,2,0,1,998,999,999,1,0,5,5,1,8,1,1,80,0,13,96,0,8,1,2020,4,18,2,8,1,1,1,3,1,0
480124,1,1,20,1,1,11,20,8,8,0,2,0,2,0,1,998,66,126,1,5,2,2,2,8,1,14,6,1,3,96,0,12,1,2020,1,2,2,59,1,1,4,2,1,4
480128,1,1,18,1,1,11,20,20,8,0,1,0,2,0,1,998,999,999,0,2,1,4,1,8,2,11,15,0,13,92,48,15,1,2020,4,23,2,12,8,1,1,2,10,4
480132,1,1,999,9,1,11,99,99,8,0,99,1,9,99,1,998,999,999,99,0,1,2,1,8,1,1,80,0,999,96,0,11,1,2020,7,18,2,8,1,1,1,3,1,9
480133,1,1,34,1,1,11,3,9,8,0,1,0,2,0,1,998,999,999,0,0,2,3,1,8,2,1,80,1,7,96,0,9,1,2020,5,21,2,8,1,1,1,3,1,0
480134,1,1,25,1,1,11,20,2,8,0,2,0,0,0,1,998,72,224,0,4,1,2,1,8,2,14,6,1,7,96,79,10,1,2020,6,17,2,42,1,1,4,3,2,4
480136,1,1,29,2,1,11,3,8,8,0,2,0,0,0,1,998,999,999,0,0,1,2,1,8,1,12,21,0,5,96,48,11,1,2020,7,18,2,12,1,1,1,2,10,4
480137,1,1,25,1,1,11,20,20,0,0,1,0,0,0,1,998,999,999,1,3,1,2,2,2,1,1,72,0,81,96,0,7,1,2020,3,5,2,12,4,1,1,3,10,4
480139,1,1,999,9,1,11,99,99,8,0,99,1,9,99,1,998,999,999,99,0,2,2,1,8,1,1,80,0,999,96,0,15,1,2020,4,18,2,8,1,1,1,2,10,9
480140,1,1,24,1,1,11,20,20,8,0,1,0,0,0,1,998,999,999,0,5,2,2,1,1,1,1,62,1,80,96,0,1,1,2020,4,3,2,12,2,2,1,6,1,4
480141,1,1,28,1,1,11,20,8,8,0,1,0,0,0,1,998,70,175,99,0,1,2,1,1,1,1,14,1,3,96,39,12,1,2020,1,0,2,33,3,3,4,3,1,4
480142,1,1,36,2,1,11,3,20,8,0,1,0,4,0,1,998,67,180,0,0,2,2,1,8,1,1,14,0,13,96,0,14,1,2020,3,22,2,98,3,3,4,2,5,4
480144,1,1,30,1,1,11,20,9,8,0,1,0,2,0,1,998,999,999,0,4,4,3,1,8,1,1,13,0,13,93,6,13,1,2020,2,0,2,42,1,1,4,3,10,4
480145,1,1,31,1,1,11,3,20,8,0,1,0,2,0,1,998,999,999,1,0,1,4,1,8,1,1,80,0,60,96,0,11,1,2020,7,20,2,8,3,2,1,3,1,0
480147,1,1,76,2,1,11,3,20,8,0,1,0,1,0,1,998,999,999,0,0,5,5,1,8,1,1,80,0,7,96,0,11,1,2020,7,19,2,8,3,2,1,3,1,0
480148,1,1,42,1,1,11,20,8,8,0,1,0,0,0,1,998,999,999,0,0,3,3,1,8,1,15,13,0,5,96,30,11,1,2020,7,11,2,25,1,1,4,1,1,4
480151,1,1,17,2,1,11,3,20,8,0,1,0,2,0,1,998,999,999,0,0,4,2,1,8,1,1,80,0,7,96,38,3,3,2020,3,19,2,8,1,1,1,2,10,0
480153,1,1,23,1,1,11,3,20,8,0,2,0,1,0,1,998,999,999,0,5,2,3,1,8,1,1,80,0,13,96,0,2,3,2020,2,22,2,8,1,1,1,3,1,1
480154,1,1,999,9,1,11,99,99,8,0,99,1,9,0,1,998,999,999,99,0,1,2,2,8,1,1,80,0,7,96,0,3,3,2020,3,22,2,8,3,3,1,2,10,9
480155,1,1,69,1,1,11,3,20,8,0,1,0,1,0,1,998,999,999,0,5,2,5,1,1,1,1,80,1,60,96,0,27,2,2020,5,22,2,8,3,2,1,3,1,0
480156,1,1,63,1,1,11,3,20,8,0,2,0,1,0,1,998,999,999,1,0,1,2,1,8,1,1,80,0,60,96,0,25,2,2020,3,19,2,8,1,1,1,2,1,0
480157,1,1,17,1,1,11,20,9,8,0,3,0,2,0,1,998,999,999,0,3,2,2,1,8,1,1,17,0,13,96,37,3,3,2020,3,1,2,12,2,2,1,3,1,3
480158,1,1,30,1,1,11,99,20,8,0,1,1,1,6,1,998,999,999,4,0,3,2,2,8,1,1,51,0,66,93,6,2,3,2020,2,18,2,12,1,1,1,1,1,0
480160,1,1,65,1,1,11,3,1,8,0,3,0,3,0,1,998,999,999,0,5,3,3,1,8,1,1,50,0,60,96,0,24,2,2020,2,20,2,12,18,1,1,3,10,2
480161,1,1,61,1,1,11,3,20,8,0,1,0,1,0,1,998,69,210,0,0,3,3,1,8,1,1,12,0,7,96,0,22,2,2020,7,7,2,33,19,1,3,1,1,4
480162,1,1,46,1,1,11,3,20,8,0,1,0,3,1,1,998,999,999,1,4,1,2,1,8,1,1,52,0,11,96,28,28,2,2020,6,7,2,12,8,1,1,1,1,0
480163,1,1,50,1,1,11,99,20,8,0,1,0,1,0,1,0,999,999,0,0,1,2,1,8,1,5,53,0,60,96,0,29,2,2020,7,17,2,12,3,3,1,1,1,4
480164,1,1,19,1,1,11,3,8,8,0,4,0,1,0,1,998,67,121,0,3,1,2,1,8,1,1,14,1,13,96,73,6,3,2020,6,2,2,59,3,3,4,3,1,4
480165,1,1,35,1,1,11,99,8,8,0,1,0,1,0,1,998,69,173,0,5,3,2,1,8,1,1,54,1,5,96,51,4,3,2020,4,4,2,12,18,1,1,3,10,4
480167,1,1,48,2,1,11,20,9,8,0,1,0,1,0,1,998,999,999,0,0,1,2,2,8,1,1,8,0,7,0,0,25,2,2020,3,16,2,46,1,1,4,1,1,4
480168,1,1,60,1,1,11,20,20,8,0,1,0,2,0,1,998,999,999,0,0,1,2,1,8,1,1,52,0,94,96,26,8,3,2020,1,21,2,12,3,3,1,3,10,3
480170,1,1,60,2,1,11,3,20,8,0,1,0,2,0,1,998,999,999,0,0,2,3,1,8,1,1,80,0,7,96,0,6,3,2020,6,20,2,8,1,1,1,2,1,0
480171,1,1,27,2,1,11,3,1,8,0,1,0,1,0,1,998,999,999,2,0,6,2,1,8,1,1,80,0,13,96,0,23,2,2020,1,4,2,8,5,1,1,2,1,2
480172,1,1,24,1,1,11,3,9,8,0,2,0,1,0,1,998,999,999,1,0,2,2,1,8,1,1,53,0,60,96,0,27,2,2020,5,0,2,12,1,1,1,3,1,2
480174,1,1,999,9,1,11,99,20,8,0,2,1,5,1,1,998,999,999,99,0,4,2,1,8,1,1,13,0,60,96,36,1,3,2020,1,21,2,42,1,1,4,3,1,1
480177,1,1,38,1,1,11,3,20,8,0,1,0,1,0,1,998,70,260,1,0,5,7,1,8,2,1,80,0,13,96,0,10,2,2020,2,20,2,8,1,1,1,2,2,0
480178,1,1,63,2,1,11,3,20,8,0,2,0,1,0,1,998,999,999,0,0,1,2,8,8,1,1,17,0,7,96,38,24,2,2020,2,15,2,12,2,2,1,1,10,2
480179,1,1,49,1,1,11,3,1,0,0,2,0,2,0,1,998,999,999,0,0,5,7,1,8,1,1,10,0,95,96,28,28,2,2020,6,14,2,12,1,1,1,1,1,3
480180,1,1,21,1,1,11,20,20,8,0,1,0,1,0,1,998,999,999,0,3,2,4,1,8,1,1,62,0,98,96,0,9,3,2020,2,17,2,1,2,3,1,1,10,4
480181,1,1,26,1,1,11,3,20,8,0,1,0,1,0,1,998,999,999,1,0,3,3,2,8,1,14,80,0,3,96,0,8,3,2020,1,21,2,8,18,1,1,3,1,0
480183,1,1,54,1,1,11,3,20,8,0,1,0,1,0,1,998,999,999,0,0,3,3,1,8,1,1,8,0,60,0,0,6,3,2020,6,12,2,52,19,1,8,1,1,4
480184,1,1,41,1,1,11,3,20,8,0,1,0,2,0,1,998,999,999,0,0,2,3,1,8,1,17,80,0,60,93,85,2,3,2020,2,19,2,8,1,1,1,3,1,0
480185,1,1,83,1,1,11,3,8,8,0,1,0,1,0,1,998,999,999,0,0,2,2,1,1,6,1,62,0,13,0,39,17,1,2020,6,11,2,12,2,2,1,1,1,4
480186,1,1,18,2,1,11,3,20,8,0,1,0,2,0,1,998,999,999,0,4,5,5,3,8,4,1,6,0,7,96,87,16,1,2020,5,8,2,12,1,1,1,1,2,4
480187,1,1,35,1,1,11,20,20,8,0,1,0,2,0,1,998,71,314,0,0,5,5,1,8,2,1,50,0,60,96,0,16,1,2020,5,8,2,12,8,1,1,1,5,4
480188,1,1,19,1,1,11,3,20,8,0,1,0,2,0,1,998,999,999,0,5,4,3,1,8,1,15,11,0,7,96,27,16,1,2020,5,13,2,12,1,1,1,1,1,4
480191,1,1,17,1,1,11,20,9,1,0,4,0,2,0,1,998,999,999,0,3,1,4,8,8,98,14,17,0,13,96,39,16,1,2020,5,23,2,12,2,2,1,3,1,4
480193,1,1,22,1,1,11,3,20,8,0,1,0,0,0,1,998,999,999,0,0,5,5,1,8,1,17,80,0,60,0,0,18,1,2020,7,22,2,8,1,1,1,2,1,0
480195,1,1,61,1,1,11,99,99,1,0,1,0,1,0,1,998,999,999,0,0,4,3,1,8,1,1,17,0,7,96,91,20,1,2020,2,10,2,12,2,2,1,1,1,1
480196,1,1,18,1,1,11,99,99,0,0,1,0,2,0,1,80,68,148,0,3,1,2,1,8,1,1,10,0,13,96,51,21,1,2020,3,8,2,12,1,1,1,1,1,4
480197,1,1,83,2,1,11,3,8,8,0,1,0,1,0,1,998,999,999,0,0,0,0,0,0,0,11,15,0,13,96,38,21,1,2020,3,12,2,12,8,1,1,1,10,4
480198,1,1,40,1,1,11,20,8,8,0,1,0,1,0,1,998,72,245,1,0,1,2,1,8,1,14,13,1,7,96,0,20,1,2020,2,4,2,33,1,1,4,2,1,4
480199,1,1,38,1,1,11,20,1,8,0,1,0,3,0,1,998,999,999,1,5,2,2,1,8,1,1,12,1,60,96,0,19,1,2020,1,4,2,30,1,1,3,3,1,4
480200,1,1,56,1,1,11,3,8,8,0,2,0,2,0,1,998,65,260,0,0,0,0,0,0,0,11,15,0,8,96,38,16,1,2020,5,7,2,12,8,1,1,3,2,4
480201,1,1,59,1,1,11,20,20,1,0,1,0,1,0,1,998,999,999,0,4,3,2,1,8,1,1,50,1,81,93,6,20,1,2020,2,20,2,12,1,1,1,2,1,4
480203,1,1,85,2,1,11,3,20,8,0,3,0,1,0,1,998,999,999,0,0,2,4,1,8,1,11,15,0,13,96,38,19,1,2020,1,19,2,12,2,3,1,3,10,1
480204,1,1,22,1,1,11,20,1,8,0,2,0,2,0,1,998,999,999,1,3,3,3,1,8,2,1,12,1,60,96,0,17,1,2020,6,2,2,25,1,1,3,2,2,4
480205,1,1,59,1,1,11,3,8,8,0,1,0,1,0,1,998,999,999,0,4,2,2,1,8,2,15,9,0,13,92,27,17,1,2020,6,6,2,21,19,1,3,3,2,4
480207,1,1,22,1,1,11,3,2,8,0,1,0,2,0,1,998,999,999,1,4,3,3,1,8,2,14,9,0,13,96,0,22,1,2020,4,6,2,31,1,1,10,3,2,4
480208,1,1,60,1,1,11,20,20,8,0,1,0,1,0,1,998,999,999,99,4,3,3,2,2,1,1,52,0,114,96,0,20,1,2020,2,6,2,12,1,1,1,1,1,4
480209,1,1,63,1,1,11,3,20,8,0,2,0,2,0,1,998,999,999,0,0,4,3,1,8,2,15,11,0,13,96,27,22,1,2020,4,13,2,12,18,1,1,1,2,0
480210,1,1,45,1,1,11,20,1,8,0,1,0,1,0,1,998,999,999,0,4,1,4,2,8,1,1,51,0,3,93,6,17,1,2020,6,16,2,12,1,1,1,5,1,4
480211,1,1,40,1,1,11,99,20,8,0,1,1,2,0,1,998,999,999,0,0,5,5,1,8,1,1,80,0,7,96,0,17,1,2020,6,18,2,8,3,3,1,2,1,0
480212,1,1,16,2,1,11,3,1,8,0,2,1,2,0,1,998,999,999,0,0,1,4,1,8,1,1,83,0,60,96,91,17,1,2020,6,18,2,15,1,1,1,2,10,0
480215,1,1,20,2,1,11,3,20,8,0,1,0,2,0,1,998,999,999,0,4,3,4,1,8,1,1,51,1,13,96,28,20,1,2020,2,1,2,12,1,1,1,3,1,0
480217,1,1,44,1,1,11,3,8,8,0,1,0,1,0,1,998,999,999,0,0,1,2,1,8,1,15,11,0,3,96,28,19,1,2020,1,13,2,12,3,2,1,1,1,2
480220,1,1,31,1,1,11,3,20,8,0,1,0,2,0,1,998,999,999,1,0,1,2,1,8,1,1,80,0,13,96,73,20,1,2020,2,6,2,8,1,1,1,2,1,0
480224,1,1,74,1,1,11,3,20,8,0,1,0,3,0,1,998,999,999,0,0,3,4,1,8,2,1,80,0,7,96,0,22,1,2020,4,10,2,8,3,3,1,1,2,0
480230,1,1,71,2,1,11,3,8,8,0,1,0,2,0,1,998,999,999,0,0,2,2,1,8,1,1,54,0,13,96,51,31,1,2020,6,8,2,12,1,1,1,1,1,4
480231,1,1,25,1,1,11,20,8,8,0,4,0,0,0,1,998,999,999,0,3,6,1,2,8,1,14,6,0,13,98,8,29,1,2020,4,1,2,1,5,1,4,2,10,1
480235,1,1,26,2,1,11,3,20,8,0,1,0,0,0,1,998,999,999,0,0,1,2,8,8,2,4,17,0,60,93,38,16,1,2020,5,15,2,12,2,2,1,1,2,0
480236,1,1,54,2,1,11,99,20,1,0,2,0,3,2,1,85,999,999,0,0,4,3,1,1,1,1,98,0,62,96,91,21,1,2020,3,0,2,5,1,1,1,3,1,0
480237,1,1,28,2,1,11,20,1,8,0,1,0,0,0,1,998,999,999,1,0,2,2,1,2,1,1,12,1,7,96,0,20,1,2020,2,0,2,34,1,1,4,2,1,4
480238,1,1,23,2,1,11,3,8,1,0,1,0,2,0,1,998,999,999,1,3,5,5,1,8,1,1,61,1,60,96,91,10,3,2020,3,21,2,12,2,2,1,3,1,2
480240,1,1,74,2,1,11,3,20,8,0,1,0,1,0,1,998,999,999,0,0,5,5,1,8,2,1,80,0,7,96,0,9,3,2020,2,7,2,8,1,1,1,2,2,0
480242,1,1,35,1,1,11,99,20,0,0,1,0,2,6,1,998,999,999,3,0,3,5,1,8,2,1,13,1,66,96,0,22,1,2020,4,3,2,24,1,1,10,3,2,4
480243,1,1,20,2,1,11,3,20,8,0,1,0,2,0,1,998,999,999,1,4,1,4,1,8,2,1,10,0,13,96,28,22,1,2020,4,20,2,12,1,1,1,3,2,4
480245,1,1,999,9,1,11,99,99,8,0,99,1,9,99,1,998,999,999,99,0,2,2,1,8,2,1,80,0,999,96,0,23,1,2020,5,5,2,8,1,1,1,2,2,9
480248,1,1,999,9,1,11,99,99,8,0,99,1,9,99,1,998,999,999,99,3,1,2,1,8,1,6,80,0,999,93,38,26,1,2020,1,3,2,8,1,1,1,3,1,9
480249,1,1,22,1,1,11,20,20,0,0,1,0,0,0,1,998,69,198,0,3,6,1,2,8,1,14,12,1,80,96,0,26,1,2020,1,3,2,25,5,1,10,3,10,4
480250,1,1,53,1,1,11,20,20,8,0,1,0,1,0,1,998,70,228,0,0,2,2,1,1,1,1,62,0,81,96,0,26,1,2020,1,16,2,12,2,2,1,1,1,4
480251,1,1,54,1,1,11,20,20,0,0,1,0,1,0,1,998,999,999,0,5,5,5,1,8,1,1,72,1,80,96,0,23,1,2020,5,18,2,12,8,1,1,5,1,4
480252,1,1,42,1,1,11,99,20,8,0,99,1,2,0,1,998,999,999,0,0,2,2,1,8,1,1,12,0,13,96,91,26,1,2020,1,9,2,8,3,2,3,1,1,0
480253,1,1,63,1,1,11,20,1,8,0,2,0,1,0,1,75,66,143,1,0,2,2,1,8,2,1,12,0,7,96,0,28,1,2020,3,6,2,12,1,1,1,2,2,3
480255,1,1,47,2,1,11,3,20,8,0,1,0,3,6,1,77,999,999,1,3,2,3,1,8,1,1,66,0,66,96,0,27,1,2020,2,6,2,12,2,2,1,2,10,0
480257,1,1,29,1,1,11,20,2,1,0,1,0,2,0,1,998,68,198,0,0,3,5,1,8,2,15,11,0,13,96,0,23,1,2020,5,2,2,12,1,1,1,3,2,4
480258,1,1,999,9,1,11,99,98,8,0,99,1,9,99,1,998,999,999,99,0,1,2,1,8,1,13,80,0,999,96,31,25,1,2020,7,20,2,8,1,1,1,3,1,9
480259,1,1,46,2,1,11,99,1,8,0,1,0,1,0,1,998,999,999,0,0,2,3,1,8,1,11,15,0,7,96,0,27,1,2020,2,21,2,1,2,2,1,3,10,2
480261,1,1,27,1,1,11,20,1,8,0,2,0,2,0,1,998,999,999,0,0,3,2,2,8,1,1,50,0,7,96,0,24,1,2020,6,19,2,12,1,1,1,2,1,3
480262,1,1,41,1,1,11,3,20,8,0,2,0,1,0,1,998,72,155,0,0,3,2,1,8,1,1,80,0,3,0,0,26,1,2020,1,2,2,8,1,1,1,3,1,0
480263,1,1,67,2,1,11,3,20,8,0,1,0,1,0,1,998,999,999,0,0,2,2,1,8,1,1,83,0,7,96,0,24,1,2020,6,14,2,9,8,1,1,1,1,0
480264,1,1,41,1,1,11,20,9,8,0,2,0,0,0,1,998,999,999,0,0,2,2,2,8,1,1,12,0,60,96,0,25,1,2020,7,22,2,12,1,1,1,3,1,4
480265,1,1,999,9,1,11,99,98,8,0,99,1,9,99,1,998,999,999,99,0,1,2,1,8,1,1,80,0,999,96,0,25,1,2020,7,20,2,8,1,1,1,3,10,9
480266,1,1,78,1,1,11,3,8,0,0,1,0,1,0,1,86,999,999,0,3,3,3,1,8,1,1,9,0,13,96,28,29,1,2020,4,5,2,42,1,1,3,2,1,4
480267,1,1,37,1,1,11,3,20,8,0,1,0,2,0,1,998,999,999,0,0,5,5,3,8,1,1,80,0,13,96,0,26,1,2020,1,22,2,8,1,1,1,2,10,0
480268,1,1,51,2,1,11,3,20,8,0,1,0,1,0,1,998,999,999,0,3,5,7,1,8,1,1,80,0,7,96,0,29,1,2020,4,6,2,8,2,3,1,2,1,0
480269,1,1,51,1,1,11,3,20,8,0,2,0,1,0,1,998,999,999,0,0,5,7,1,8,2,1,80,0,60,96,0,22,1,2020,4,18,2,8,3,2,1,3,2,0
480271,1,1,19,2,1,11,3,20,8,0,1,0,2,0,1,998,999,999,0,0,4,2,1,8,2,1,80,0,7,93,6,28,1,2020,3,14,2,8,1,1,1,1,2,1
480272,1,1,25,1,1,11,20,20,0,0,1,0,0,0,1,998,68,197,0,3,1,4,1,2,2,14,66,1,98,0,84,23,1,2020,5,7,2,1,3,2,1,1,10,4
480273,1,1,21,1,1,11,3,1,1,0,1,0,1,0,1,998,999,999,1,3,1,2,1,8,1,1,12,1,7,96,999,27,1,2020,2,22,2,59,1,1,4,2,1,4
480274,1,1,23,2,1,11,3,20,8,0,1,0,1,0,1,998,64,106,4,0,5,3,1,8,2,1,80,0,13,96,0,29,1,2020,4,18,2,8,1,1,1,2,10,0
480277,1,1,54,1,1,11,3,1,1,0,1,0,1,0,1,998,999,999,2,4,1,2,2,8,2,14,6,0,60,96,87,23,1,2020,5,8,2,12,1,1,1,1,10,3
480280,1,1,48,2,1,11,20,2,8,0,1,0,2,0,1,998,999,999,1,0,5,7,2,8,1,15,10,0,60,96,27,30,1,2020,5,16,2,12,1,1,1,3,10,4
480281,1,1,35,1,1,11,3,1,8,0,5,0,2,0,1,998,999,999,0,5,2,2,1,8,1,1,12,1,7,96,91,29,1,2020,4,23,2,30,1,1,4,3,1,1
480282,1,1,24,1,1,11,20,20,1,0,1,0,0,0,1,998,68,156,0,0,1,2,1,8,1,3,98,0,80,96,51,29,1,2020,4,18,2,12,8,1,1,3,10,4
480283,1,1,62,2,1,11,20,8,8,0,1,0,2,0,1,998,999,999,0,0,1,2,1,8,1,14,12,0,7,96,999,24,1,2020,6,10,2,53,1,1,4,1,1,4
480285,1,1,69,2,1,11,3,20,8,0,1,0,1,0,1,998,999,999,0,0,2,3,2,8,2,1,80,0,2,0,0,23,1,2020,5,7,2,8,8,1,1,3,10,0
480286,1,1,30,1,1,11,20,20,8,0,1,0,1,0,1,998,999,999,0,0,3,4,1,8,1,14,9,0,94,96,0,25,1,2020,7,6,2,1,1,1,1,4,1,4
480288,1,1,20,1,1,11,3,20,8,0,1,0,3,0,1,998,999,999,0,0,2,2,8,8,1,11,80,0,60,0,10,29,1,2020,4,20,2,8,3,2,1,3,1,0
480289,1,1,43,1,1,11,3,20,8,0,2,0,2,6,1,998,999,999,99,0,3,2,1,8,1,1,80,0,66,96,0,30,1,2020,5,7,2,8,1,1,1,1,1,0
480290,1,1,34,1,1,11,3,8,8,0,1,0,2,0,1,998,999,999,0,4,2,2,1,8,1,1,51,0,60,96,0,29,1,2020,4,11,2,12,1,1,1,1,1,2
480292,1,1,42,1,1,11,3,20,0,0,2,0,1,0,1,998,999,999,0,0,5,5,1,1,1,1,80,0,13,96,0,31,1,2020,6,20,2,8,1,1,1,2,1,0
480293,1,1,27,1,1,11,20,20,8,0,1,0,2,0,1,998,999,999,4,4,4,3,2,8,1,3,51,0,80,96,0,28,1,2020,3,12,2,1,8,1,1,1,1,4
480295,1,1,27,1,1,11,3,1,1,0,1,0,1,0,1,998,999,999,1,0,2,4,1,8,1,1,10,0,13,96,28,30,1,2020,5,19,2,12,1,1,1,3,1,4
480296,1,1,999,9,1,11,99,99,8,0,99,1,9,0,1,998,999,999,99,5,2,3,1,8,1,1,17,0,60,96,37,30,1,2020,5,10,2,12,2,2,1,1,10,9
480298,1,1,26,1,1,11,3,8,8,0,1,0,2,0,1,73,999,999,2,3,3,2,1,8,1,1,50,1,60,96,91,27,1,2020,2,0,2,12,1,1,1,3,1,0
480300,1,1,51,1,1,11,20,9,0,0,1,0,2,0,1,998,999,999,0,0,1,2,1,8,1,1,10,1,7,96,91,25,1,2020,7,9,2,12,1,1,1,1,1,0
480301,1,1,54,1,1,11,99,8,1,0,3,0,1,0,1,998,999,999,0,0,1,5,1,8,1,11,15,1,15,96,38,31,1,2020,6,18,2,12,2,2,1,6,1,3
480302,1,1,21,1,1,11,99,98,1,0,1,0,0,0,1,998,70,209,0,3,1,2,1,8,1,14,6,1,13,96,37,31,1,2020,6,2,2,24,1,1,4,2,1,4
480304,1,1,90,1,1,11,99,8,8,0,1,0,1,0,1,998,999,999,0,0,3,2,1,8,1,1,54,0,60,96,51,28,1,2020,3,20,2,12,1,1,1,2,1,4
480308,1,1,67,2,1,11,20,1,1,0,1,0,1,0,1,998,999,999,1,0,5,5,2,8,2,1,8,0,7,96,0,28,1,2020,3,5,2,30,1,1,4,3,2,4
480309,1,1,19,2,1,11,3,20,8,0,1,1,2,0,1,998,999,999,0,0,4,3,1,1,1,1,80,0,7,96,74,31,1,2020,6,19,2,8,1,1,1,2,1,0
480310,1,1,28,1,1,11,3,20,8,0,2,0,2,0,1,998,999,999,1,0,2,3,1,1,1,1,80,0,60,96,0,24,1,2020,6,19,2,8,3,2,1,2,1,0
480317,1,1,33,1,1,11,20,20,0,0,1,0,1,0,1,998,999,999,0,4,6,2,2,8,2,14,6,1,13,96,0,11,2,2020,3,23,2,21,5,1,4,3,2,4
480320,1,1,20,1,1,11,3,20,8,0,2,0,2,0,1,998,999,999,0,0,2,2,1,8,1,1,80,0,7,96,0,24,1,2020,6,19,2,8,1,1,1,3,1,0
480321,1,1,23,1,1,11,20,20,8,0,1,0,1,0,1,998,70,191,1,4,3,2,3,8,1,14,98,0,94,96,0,26,1,2020,1,18,2,44,18,1,1,2,10,4
480323,1,1,18,1,1,11,20,20,1,0,2,0,2,0,1,998,999,999,0,0,2,3,1,8,2,3,98,0,13,93,91,26,1,2020,1,3,2,5,1,1,1,3,2,0
480324,1,1,48,2,1,11,20,1,0,0,5,0,2,0,1,998,999,999,0,0,2,2,1,1,2,1,13,0,2,96,0,28,1,2020,3,15,2,42,1,1,4,1,2,4
480326,1,1,63,2,1,11,3,20,8,0,1,0,1,0,1,998,999,999,1,0,5,5,1,8,1,1,80,0,7,96,0,25,1,2020,7,18,2,8,1,1,1,3,10,0
480327,1,1,35,2,1,11,3,8,8,0,1,0,1,0,1,998,999,999,0,5,2,3,2,8,1,15,8,0,13,96,58,28,1,2020,3,14,2,42,1,1,4,1,1,4
